step,event_type,order_side,order_price,order_qty,cancel_side,cancel_qty,cancel_price,trade_price,buy_trade_qty,sell_trade_qty,trade_qty,best_bid,best_ask,mid_price,markout_mid_price,spread,bid_depth,ask_depth,imbalance,last_trade_price,microprice,microprice_deviation,spread_bps,queue_imbalance,signed_trade_volume,order_flow_imbalance,pre_best_bid,pre_best_ask,pre_bid_depth,pre_ask_depth,signed_trade_qty,recent_signed_trade_flow,recent_trade_volume,recent_volatility,recent_mid_move
1494,limit,buy,9995.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.912764497223,2.0,875,1103,-0.11526794742163801,9998.0,9996.884732052578,-0.11526794742167112,2.000600180054016,-0.11526794742163801,0,0.0,9996.0,9998.0,871,1103,0,13.0,13.0,0.0,0.0
1495,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.914073029766,2.0,875,1111,-0.11883182275931521,9998.0,9996.88116817724,-0.1188318227596028,2.000600180054016,-0.11883182275931521,0,0.0,9996.0,9998.0,875,1103,0,13.0,13.0,0.0,0.0
1496,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.915361934318,2.0,875,1112,-0.11927528938097634,9998.0,9996.88072471062,-0.11927528938031173,2.000600180054016,-0.11927528938097634,0,0.0,9996.0,9998.0,875,1111,0,13.0,13.0,0.0,0.0
1497,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.916631505304,2.0,883,1112,-0.11478696741854637,9998.0,9996.885213032581,-0.11478696741869499,2.000600180054016,-0.11478696741854637,0,0.0,9996.0,9998.0,875,1112,0,13.0,13.0,0.0,0.0
1498,cancel,buy,,1,sell,3,10003.0,,0,0,0,9996.0,9998.0,9997.0,9996.917882032725,2.0,883,1112,-0.11478696741854637,9998.0,9996.885213032581,-0.11478696741869499,2.000600180054016,-0.11478696741854637,0,0.0,9996.0,9998.0,883,1112,0,13.0,13.0,0.0,0.0
1499,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.919113802234,2.0,891,1112,-0.11033449825262107,9998.0,9996.889665501747,-0.11033449825299613,2.000600180054016,-0.11033449825262107,0,0.0,9996.0,9998.0,883,1112,0,13.0,13.0,0.0,0.0
1500,limit,sell,9999.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.9203270952,2.0,891,1115,-0.11166500498504486,9998.0,9996.888334995016,-0.11166500498438836,2.000600180054016,-0.11166500498504486,0,0.0,9996.0,9998.0,891,1112,0,13.0,13.0,0.0,0.0
1501,market,buy,,12,,0,,9998.0,12,0,12,9996.0,9998.0,9997.0,9996.921522188772,2.0,891,1103,-0.10631895687061184,9998.0,9996.89368104313,-0.10631895687038195,2.000600180054016,-0.10631895687061184,12,1.0,9996.0,9998.0,891,1115,12,25.0,25.0,0.0,0.0
1502,limit,buy,9994.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9996.92269935594,2.0,893,1103,-0.10521042084168336,9998.0,9996.894789579159,-0.10521042084110377,2.000600180054016,-0.10521042084168336,0,0.0,9996.0,9998.0,891,1103,0,25.0,25.0,0.0,0.0
1503,cancel,buy,,1,buy,8,9996.0,,0,0,0,9996.0,9998.0,9997.0,9996.9238588656,2.0,885,1103,-0.1096579476861167,9998.0,9996.890342052315,-0.10965794768526393,2.000600180054016,-0.1096579476861167,0,0.0,9996.0,9998.0,893,1103,0,25.0,25.0,0.0,0.0
1504,cancel,sell,,1,sell,3,9998.0,,0,0,0,9996.0,9999.0,9997.5,9997.425000982617,3.0,885,1353,-0.20911528150134048,9998.0,9997.186327077749,-0.3136729222514987,3.000750187546887,-0.20911528150134048,0,0.0,9996.0,9998.0,885,1103,0,25.0,25.0,0.025,0.5
1505,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.426125967879,3.0,895,1353,-0.20373665480427047,9998.0,9997.194395017794,-0.305604982206205,3.000750187546887,-0.20373665480427047,0,0.0,9996.0,9999.0,885,1353,0,25.0,25.0,0.025,0.5
1506,market,buy,,12,,0,,9999.0,12,0,12,9996.0,9999.0,9997.5,9997.42723407836,3.0,895,1341,-0.19946332737030412,9999.0,9997.200805008944,-0.29919499105562863,3.000750187546887,-0.19946332737030412,12,1.0,9996.0,9999.0,895,1353,12,37.0,37.0,0.025,0.5
1507,limit,sell,9999.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.428325567183,3.0,895,1346,-0.20124944221329763,9999.0,9997.19812583668,-0.3018741633204627,3.000750187546887,-0.20124944221329763,0,0.0,9996.0,9999.0,895,1341,0,37.0,37.0,0.025,0.5
1508,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.429400683677,3.0,895,1347,-0.2016057091882248,9999.0,9997.197591436217,-0.30240856378259195,3.000750187546887,-0.2016057091882248,0,0.0,9996.0,9999.0,895,1346,0,37.0,37.0,0.025,0.5
1509,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.430459673422,3.0,895,1348,-0.2019616584930896,9999.0,9997.19705751226,-0.3029424877404381,3.000750187546887,-0.2019616584930896,0,0.0,9996.0,9999.0,895,1347,0,37.0,37.0,0.025,0.5
1510,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.43150277832,3.0,895,1356,-0.2047978676143936,9999.0,9997.192803198579,-0.30719680142101424,3.000750187546887,-0.2047978676143936,0,0.0,9996.0,9999.0,895,1348,0,28.0,28.0,0.025,0.5
1511,limit,buy,9996.0,15,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.432530236645,3.0,910,1356,-0.1968225948808473,9999.0,9997.20476610768,-0.29523389232053887,3.000750187546887,-0.1968225948808473,0,0.0,9996.0,9999.0,895,1356,0,28.0,28.0,0.025,0.5
1512,limit,buy,9993.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.433542283095,3.0,916,1356,-0.1936619718309859,9999.0,9997.209507042253,-0.29049295774711936,3.000750187546887,-0.1936619718309859,0,0.0,9996.0,9999.0,910,1356,0,24.0,24.0,0.025,0.5
1513,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.43453914885,3.0,924,1356,-0.18947368421052632,9999.0,9997.215789473685,-0.28421052631529165,3.000750187546887,-0.18947368421052632,0,0.0,9996.0,9999.0,916,1356,0,24.0,24.0,0.025,0.5
1514,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.435521061616,3.0,927,1356,-0.18791064388961892,9999.0,9997.218134034165,-0.28186596583509527,3.000750187546887,-0.18791064388961892,0,0.0,9996.0,9999.0,924,1356,0,24.0,24.0,0.025,0.5
1515,cancel,sell,,1,sell,6,9999.0,,0,0,0,9996.0,9999.0,9997.5,9997.436488245692,3.0,927,1350,-0.1857707509881423,9999.0,9997.221343873518,-0.2786561264820193,3.000750187546887,-0.1857707509881423,0,0.0,9996.0,9999.0,927,1356,0,24.0,24.0,0.025,0.5
1516,limit,buy,9996.0,16,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.437440922007,3.0,943,1350,-0.1774967291757523,9999.0,9997.233754906236,-0.26624509376415517,3.000750187546887,-0.1774967291757523,0,0.0,9996.0,9999.0,927,1350,0,24.0,24.0,0.025,0.5
1517,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.438379308176,3.0,951,1350,-0.17340286831812254,9999.0,9997.239895697523,-0.26010430247697514,3.000750187546887,-0.17340286831812254,0,0.0,9996.0,9999.0,943,1350,0,24.0,24.0,0.025,0.5
1518,limit,buy,9996.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.439303618554,3.0,958,1350,-0.16984402079722705,9999.0,9997.245233968804,-0.2547660311956861,3.000750187546887,-0.16984402079722705,0,0.0,9996.0,9999.0,951,1350,0,24.0,24.0,0.025,0.5
1519,limit,buy,9996.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.440214064276,3.0,961,1350,-0.16832540025962786,9999.0,9997.24751189961,-0.25248810039011005,3.000750187546887,-0.16832540025962786,0,0.0,9996.0,9999.0,958,1350,0,24.0,24.0,0.025,0.5
1520,limit,buy,9996.0,16,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.441110853311,3.0,977,1350,-0.1602922217447357,9999.0,9997.259561667383,-0.2404383326174866,3.000750187546887,-0.1602922217447357,0,0.0,9996.0,9999.0,961,1350,0,24.0,24.0,0.025,0.5
1521,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.441994190513,3.0,983,1350,-0.15730818688384055,9999.0,9997.264037719675,-0.23596228032511135,3.000750187546887,-0.15730818688384055,0,0.0,9996.0,9999.0,977,1350,0,12.0,12.0,0.025,0.5
1522,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.442864277655,3.0,983,1355,-0.15911035072711718,9999.0,9997.26133447391,-0.23866552609069913,3.000750187546887,-0.15911035072711718,0,0.0,9996.0,9999.0,983,1350,0,12.0,12.0,0.025,0.5
1523,cancel,sell,,1,sell,5,10004.0,,0,0,0,9996.0,9999.0,9997.5,9997.44372131349,3.0,983,1355,-0.15911035072711718,9999.0,9997.26133447391,-0.23866552609069913,3.000750187546887,-0.15911035072711718,0,0.0,9996.0,9999.0,983,1355,0,12.0,12.0,0.025,0.5
1524,cancel,buy,,1,buy,5,9996.0,,0,0,0,9996.0,9999.0,9997.5,9997.444565493786,3.0,978,1355,-0.16159451350192885,9999.0,9997.257608229747,-0.24239177025265235,3.000750187546887,-0.16159451350192885,0,0.0,9996.0,9999.0,983,1355,0,12.0,12.0,0.0,0.0
1525,limit,buy,10003.0,12,,0,,9999.0,12,0,12,9996.0,9999.0,9997.5,9997.445397011381,3.0,978,1343,-0.15725980180956484,9999.0,9997.264110297285,-0.23588970271521248,3.000750187546887,-0.15725980180956484,12,1.0,9996.0,9999.0,978,1355,12,24.0,24.0,0.0,0.0
1526,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.446216056209,3.0,984,1343,-0.1542758917060593,9999.0,9997.268586162441,-0.23141383755864808,3.000750187546887,-0.1542758917060593,0,0.0,9996.0,9999.0,978,1343,0,12.0,12.0,0.0,0.0
1527,limit,buy,9996.0,11,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.447022815366,3.0,995,1343,-0.14884516680923868,9999.0,9997.276732249786,-0.22326775021429057,3.000750187546887,-0.14884516680923868,0,0.0,9996.0,9999.0,984,1343,0,12.0,12.0,0.0,0.0
1528,limit,sell,9999.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.447817473136,3.0,995,1351,-0.1517476555839727,9999.0,9997.272378516624,-0.2276214833764243,3.000750187546887,-0.1517476555839727,0,0.0,9996.0,9999.0,995,1343,0,12.0,12.0,0.0,0.0
1529,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.448600211039,3.0,1005,1351,-0.1468590831918506,9999.0,9997.279711375213,-0.22028862478691735,3.000750187546887,-0.1468590831918506,0,0.0,9996.0,9999.0,995,1351,0,12.0,12.0,0.0,0.0
1530,limit,buy,9996.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.449371207873,3.0,1006,1351,-0.1463725074246924,9999.0,9997.280441238863,-0.2195587611367955,3.000750187546887,-0.1463725074246924,0,0.0,9996.0,9999.0,1005,1351,0,12.0,12.0,0.0,0.0
1531,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.450130639756,3.0,1009,1351,-0.14491525423728813,9999.0,9997.282627118644,-0.2173728813559137,3.000750187546887,-0.14491525423728813,0,0.0,9996.0,9999.0,1006,1351,0,12.0,12.0,0.0,0.0
1532,limit,buy,9996.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.45087868016,3.0,1014,1351,-0.14249471458773785,9999.0,9997.286257928119,-0.21374207188091532,3.000750187546887,-0.14249471458773785,0,0.0,9996.0,9999.0,1009,1351,0,12.0,12.0,0.0,0.0
1533,limit,buy,9996.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.451615499956,3.0,1017,1351,-0.14104729729729729,9999.0,9997.288429054053,-0.21157094594673254,3.000750187546887,-0.14104729729729729,0,0.0,9996.0,9999.0,1014,1351,0,12.0,12.0,0.0,0.0
1534,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.452341267457,3.0,1017,1353,-0.14177215189873418,9999.0,9997.287341772151,-0.21265822784880584,3.000750187546887,-0.14177215189873418,0,0.0,9996.0,9999.0,1017,1351,0,12.0,12.0,0.0,0.0
1535,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.453056148446,3.0,1017,1359,-0.14393939393939395,9999.0,9997.28409090909,-0.21590909090991772,3.000750187546887,-0.14393939393939395,0,0.0,9996.0,9999.0,1017,1353,0,12.0,12.0,0.0,0.0
1536,market,sell,,9,,0,,9996.0,0,9,9,9996.0,9999.0,9997.5,9997.453760306218,3.0,1008,1359,-0.1482889733840304,9996.0,9997.277566539924,-0.2224334600759903,3.000750187546887,-0.1482889733840304,-9,-1.0,9996.0,9999.0,1017,1359,-9,3.0,21.0,0.0,0.0
1537,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.454453901626,3.0,1015,1359,-0.14490311710193765,9996.0,9997.282645324347,-0.21735467565304134,3.000750187546887,-0.14490311710193765,0,0.0,9996.0,9999.0,1008,1359,0,3.0,21.0,0.0,0.0
1538,limit,buy,9993.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.4551370931,3.0,1017,1359,-0.14393939393939395,9996.0,9997.28409090909,-0.21590909090991772,3.000750187546887,-0.14393939393939395,0,0.0,9996.0,9999.0,1015,1359,0,3.0,21.0,0.0,0.0
1539,limit,buy,9996.0,4,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.455810036705,3.0,1021,1359,-0.14201680672268907,9996.0,9997.286974789917,-0.21302521008328767,3.000750187546887,-0.14201680672268907,0,0.0,9996.0,9999.0,1017,1359,0,3.0,21.0,0.0,0.0
1540,limit,sell,10002.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.456472886153,3.0,1021,1362,-0.14309693663449433,9996.0,9997.285354595047,-0.2146454049525346,3.000750187546887,-0.14309693663449433,0,0.0,9996.0,9999.0,1021,1359,0,3.0,21.0,0.0,0.0
1541,market,sell,,6,,0,,9996.0,0,6,6,9996.0,9999.0,9997.5,9997.457125792862,3.0,1015,1362,-0.1459823306689104,9996.0,9997.281026503997,-0.21897349600294547,3.000750187546887,-0.1459823306689104,-6,-1.0,9996.0,9999.0,1021,1362,-6,-3.0,27.0,0.0,0.0
1542,limit,buy,9996.0,9,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.457768905968,3.0,1024,1362,-0.14165968147527241,9996.0,9997.287510477787,-0.21248952221321815,3.000750187546887,-0.14165968147527241,0,0.0,9996.0,9999.0,1015,1362,0,-3.0,27.0,0.0,0.0
1543,limit,buy,10003.0,10,,0,,9999.0,10,0,10,9996.0,9999.0,9997.5,9997.458402372378,3.0,1024,1352,-0.13804713804713806,9999.0,9997.29292929293,-0.20707070707067032,3.000750187546887,-0.13804713804713806,10,1.0,9996.0,9999.0,1024,1362,10,7.0,37.0,0.0,0.0
1544,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.459026336794,3.0,1027,1352,-0.1366120218579235,9999.0,9997.295081967213,-0.20491803278673615,3.000750187546887,-0.1366120218579235,0,0.0,9996.0,9999.0,1024,1352,0,7.0,37.0,0.0,0.0
1545,market,buy,,7,,0,,9999.0,7,0,7,9996.0,9999.0,9997.5,9997.45964094174,3.0,1027,1345,-0.13406408094435077,9999.0,9997.298903878584,-0.20109612141641264,3.000750187546887,-0.13406408094435077,7,1.0,9996.0,9999.0,1027,1352,7,2.0,32.0,0.0,0.0
1546,limit,buy,9995.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.460246327615,3.0,1032,1345,-0.13167858645351282,9999.0,9997.30248212032,-0.19751787968016288,3.000750187546887,-0.13167858645351282,0,0.0,9996.0,9999.0,1027,1345,0,2.0,32.0,0.0,0.0
1547,limit,buy,9994.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.460842632701,3.0,1034,1345,-0.1307271963009668,9999.0,9997.303909205548,-0.19609079445217503,3.000750187546887,-0.1307271963009668,0,0.0,9996.0,9999.0,1032,1345,0,2.0,32.0,0.0,0.0
1548,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.461429993211,3.0,1040,1345,-0.1278825995807128,9999.0,9997.308176100629,-0.19182389937122934,3.000750187546887,-0.1278825995807128,0,0.0,9996.0,9999.0,1034,1345,0,2.0,32.0,0.0,0.0
1549,limit,buy,9993.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.462008543313,3.0,1048,1345,-0.124111993313832,9999.0,9997.31383201003,-0.18616798997027217,3.000750187546887,-0.124111993313832,0,0.0,9996.0,9999.0,1040,1345,0,2.0,32.0,0.0,0.0
1550,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.462578415163,3.0,1051,1345,-0.12270450751252086,9999.0,9997.315943238731,-0.18405676126894832,3.000750187546887,-0.12270450751252086,0,0.0,9996.0,9999.0,1048,1345,0,2.0,32.0,0.0,0.0
1551,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.463139738935,3.0,1058,1345,-0.1194340407823554,9999.0,9997.320848938827,-0.17915106117288815,3.000750187546887,-0.1194340407823554,0,0.0,9996.0,9999.0,1051,1345,0,2.0,32.0,0.0,0.0
1552,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.463692642852,3.0,1066,1345,-0.1157196184155952,9999.0,9997.326420572377,-0.1735794276228262,3.000750187546887,-0.1157196184155952,0,0.0,9996.0,9999.0,1058,1345,0,2.0,32.0,0.0,0.0
1553,limit,sell,10000.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.464237253209,3.0,1066,1346,-0.11608623548922056,9999.0,9997.325870646766,-0.1741293532340933,3.000750187546887,-0.11608623548922056,0,0.0,9996.0,9999.0,1066,1345,0,2.0,32.0,0.0,0.0
1554,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.46477369441,3.0,1066,1352,-0.11827956989247312,9999.0,9997.322580645161,-0.17741935483900306,3.000750187546887,-0.11827956989247312,0,0.0,9996.0,9999.0,1066,1346,0,2.0,32.0,0.0,0.0
1555,cancel,sell,,1,sell,4,9999.0,,0,0,0,9996.0,9999.0,9997.5,9997.465302088995,3.0,1066,1348,-0.11681855840927921,9999.0,9997.324772162387,-0.17522783761341998,3.000750187546887,-0.11681855840927921,0,0.0,9996.0,9999.0,1066,1352,0,2.0,32.0,0.0,0.0
1556,cancel,buy,,1,sell,3,10003.0,,0,0,0,9996.0,9999.0,9997.5,9997.465822557659,3.0,1066,1345,-0.1157196184155952,9999.0,9997.326420572377,-0.1735794276228262,3.000750187546887,-0.1157196184155952,0,0.0,9996.0,9999.0,1066,1348,0,11.0,23.0,0.0,0.0
1557,limit,buy,9996.0,4,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.466335219295,3.0,1070,1345,-0.11387163561076605,9999.0,9997.329192546584,-0.17080745341627335,3.000750187546887,-0.11387163561076605,0,0.0,9996.0,9999.0,1066,1345,0,11.0,23.0,0.0,0.0
1558,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.466840191006,3.0,1070,1346,-0.11423841059602649,9999.0,9997.328642384105,-0.1713576158945216,3.000750187546887,-0.11423841059602649,0,0.0,9996.0,9999.0,1070,1345,0,11.0,23.0,0.0,0.0
1559,cancel,sell,,1,sell,4,10004.0,,0,0,0,9996.0,9999.0,9997.5,9997.46733758814,3.0,1070,1346,-0.11423841059602649,9999.0,9997.328642384105,-0.1713576158945216,3.000750187546887,-0.11423841059602649,0,0.0,9996.0,9999.0,1070,1346,0,11.0,23.0,0.0,0.0
1560,limit,sell,10002.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.467827524319,3.0,1070,1352,-0.11643270024772914,9999.0,9997.325350949628,-0.17464905037195422,3.000750187546887,-0.11643270024772914,0,0.0,9996.0,9999.0,1070,1346,0,11.0,23.0,0.0,0.0
1561,limit,buy,10001.0,12,,0,,9999.0,12,0,12,9996.0,9999.0,9997.5,9997.468310111453,3.0,1070,1340,-0.11203319502074689,9999.0,9997.331950207468,-0.1680497925317468,3.000750187546887,-0.11203319502074689,12,1.0,9996.0,9999.0,1070,1352,12,29.0,29.0,0.0,0.0
1562,market,buy,,8,,0,,9999.0,8,0,8,9996.0,9999.0,9997.5,9997.468785459781,3.0,1070,1332,-0.10907577019150708,9999.0,9997.336386344712,-0.16361365528791794,3.000750187546887,-0.10907577019150708,8,1.0,9996.0,9999.0,1070,1340,8,37.0,37.0,0.0,0.0
1563,limit,buy,9995.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.469253677884,3.0,1073,1332,-0.1076923076923077,9999.0,9997.338461538462,-0.16153846153792983,3.000750187546887,-0.1076923076923077,0,0.0,9996.0,9999.0,1070,1332,0,27.0,27.0,0.0,0.0
1564,limit,sell,10002.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.469714872715,3.0,1073,1335,-0.10880398671096346,9999.0,9997.336794019933,-0.16320598006677756,3.000750187546887,-0.10880398671096346,0,0.0,9996.0,9999.0,1073,1332,0,27.0,27.0,0.0,0.0
1565,limit,sell,10000.0,4,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.470169149625,3.0,1073,1339,-0.11028192371475953,9999.0,9997.334577114429,-0.16542288557138818,3.000750187546887,-0.11028192371475953,0,0.0,9996.0,9999.0,1073,1335,0,20.0,20.0,0.0,0.0
1566,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.470616612381,3.0,1073,1340,-0.11065064235391629,9999.0,9997.334024036469,-0.1659759635313094,3.000750187546887,-0.11065064235391629,0,0.0,9996.0,9999.0,1073,1339,0,20.0,20.0,0.0,0.0
1567,limit,buy,9996.0,7,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.471057363195,3.0,1080,1340,-0.10743801652892562,9999.0,9997.338842975207,-0.1611570247932832,3.000750187546887,-0.10743801652892562,0,0.0,9996.0,9999.0,1073,1340,0,20.0,20.0,0.0,0.0
1568,limit,buy,9994.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.471491502747,3.0,1083,1340,-0.1060668592653735,9999.0,9997.340899711102,-0.15910028889811656,3.000750187546887,-0.1060668592653735,0,0.0,9996.0,9999.0,1080,1340,0,20.0,20.0,0.0,0.0
1569,market,sell,,5,,0,,9996.0,0,5,5,9996.0,9999.0,9997.5,9997.471919130207,3.0,1078,1340,-0.10835401157981803,9996.0,9997.33746898263,-0.16253101736947428,3.000750187546887,-0.10835401157981803,-5,-1.0,9996.0,9999.0,1083,1340,-5,15.0,25.0,0.0,0.0
1570,limit,sell,10002.0,3,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.472340343253,3.0,1078,1343,-0.10945890128046262,9996.0,9997.33581164808,-0.16418835192052939,3.000750187546887,-0.10945890128046262,0,0.0,9996.0,9999.0,1078,1340,0,15.0,25.0,0.0,0.0
1571,cancel,sell,,1,sell,7,9999.0,,0,0,0,9996.0,9999.0,9997.5,9997.472755238105,3.0,1078,1336,-0.10687655343827672,9996.0,9997.339685169842,-0.16031483015831327,3.000750187546887,-0.10687655343827672,0,0.0,9996.0,9999.0,1078,1343,0,15.0,25.0,0.0,0.0
1572,limit,sell,10001.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.473163909533,3.0,1078,1342,-0.10909090909090909,9996.0,9997.336363636363,-0.1636363636371243,3.000750187546887,-0.10909090909090909,0,0.0,9996.0,9999.0,1078,1336,0,15.0,25.0,0.0,0.0
1573,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.47356645089,3.0,1078,1343,-0.10945890128046262,9996.0,9997.33581164808,-0.16418835192052939,3.000750187546887,-0.10945890128046262,0,0.0,9996.0,9999.0,1078,1342,0,15.0,25.0,0.0,0.0
1574,limit,buy,9996.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.473962954127,3.0,1083,1343,-0.10717230008244023,9996.0,9997.339241549877,-0.1607584501234669,3.000750187546887,-0.10717230008244023,0,0.0,9996.0,9999.0,1078,1343,0,15.0,25.0,0.0,0.0
1575,limit,buy,9993.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.474353509815,3.0,1091,1343,-0.10353327855382087,9996.0,9997.344700082169,-0.15529991783114383,3.000750187546887,-0.10353327855382087,0,0.0,9996.0,9999.0,1083,1343,0,15.0,25.0,0.0,0.0
1576,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.474738207167,3.0,1091,1345,-0.10426929392446634,9996.0,9997.343596059114,-0.15640394088586618,3.000750187546887,-0.10426929392446634,0,0.0,9996.0,9999.0,1091,1343,0,15.0,25.0,0.0,0.0
1577,limit,buy,9996.0,12,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.47511713406,3.0,1103,1345,-0.0988562091503268,9996.0,9997.351715686274,-0.14828431372552586,3.000750187546887,-0.0988562091503268,0,0.0,9996.0,9999.0,1091,1345,0,15.0,25.0,0.0,0.0
1578,limit,buy,9994.0,6,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.47549037705,3.0,1109,1345,-0.09616951915240424,9996.0,9997.355745721272,-0.1442542787281127,3.000750187546887,-0.09616951915240424,0,0.0,9996.0,9999.0,1103,1345,0,15.0,25.0,0.0,0.0
1579,limit,buy,9994.0,8,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.475858021393,3.0,1117,1345,-0.0926076360682372,9996.0,9997.361088545898,-0.13891145410161698,3.000750187546887,-0.0926076360682372,0,0.0,9996.0,9999.0,1109,1345,0,15.0,25.0,0.0,0.0
1580,market,buy,,7,,0,,9999.0,7,0,7,9996.0,9999.0,9997.5,9997.476220151073,3.0,1117,1338,-0.090020366598778,9999.0,9997.364969450102,-0.135030549898147,3.000750187546887,-0.090020366598778,7,1.0,9996.0,9999.0,1117,1345,7,22.0,32.0,0.0,0.0
1581,limit,sell,9999.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.476576848807,3.0,1117,1348,-0.09371196754563894,9999.0,9997.35943204868,-0.14056795131909894,3.000750187546887,-0.09371196754563894,0,0.0,9996.0,9999.0,1117,1338,0,10.0,20.0,0.0,0.0
1582,market,sell,,8,,0,,9996.0,0,8,8,9996.0,9999.0,9997.5,9997.476928196074,3.0,1109,1348,-0.09727309727309727,9996.0,9997.35409035409,-0.14590964590934163,3.000750187546887,-0.09727309727309727,-8,-1.0,9996.0,9999.0,1117,1348,-8,-6.0,20.0,0.0,0.0
1583,limit,buy,9996.0,10,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.477274273133,3.0,1119,1348,-0.09282529387920552,9996.0,9997.360762059181,-0.13923794081892993,3.000750187546887,-0.09282529387920552,0,0.0,9996.0,9999.0,1109,1348,0,-6.0,20.0,0.0,0.0
1584,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9999.0,9997.5,9997.477615159036,3.0,1119,1353,-0.09466019417475728,9996.0,9997.358009708738,-0.14199029126211826,3.000750187546887,-0.09466019417475728,0,0.0,9996.0,9999.0,1119,1348,0,-6.0,20.0,0.0,0.0
