step,event_type,order_side,order_price,order_qty,cancel_side,cancel_qty,cancel_price,trade_price,buy_trade_qty,sell_trade_qty,trade_qty,best_bid,best_ask,mid_price,markout_mid_price,spread,bid_depth,ask_depth,imbalance,last_trade_price,microprice,microprice_deviation,spread_bps,queue_imbalance,signed_trade_volume,order_flow_imbalance,pre_best_bid,pre_best_ask,pre_bid_depth,pre_ask_depth,signed_trade_qty,recent_signed_trade_flow,recent_trade_volume,recent_volatility,recent_mid_move
2147,limit,sell,9998.0,8,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.59814722055,1.0,1944,233,0.7859439595774,9996.0,9996.892971979789,0.3929719797888538,1.00035012254289,0.7859439595774,0,0.0,9996.0,9997.0,1944,330,0,-5.0,5.0,0.075,-1.5
2148,limit,sell,10000.0,3,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.536675012241,1.0,1944,236,0.7834862385321101,9996.0,9996.891743119266,0.3917431192658114,1.00035012254289,0.7834862385321101,0,0.0,9996.0,9997.0,1944,233,0,-5.0,5.0,0.075,-1.5
2149,limit,sell,10000.0,1,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.476124887058,1.0,1944,237,0.782668500687758,9996.0,9996.891334250344,0.3913342503437889,1.00035012254289,0.782668500687758,0,0.0,9996.0,9997.0,1944,236,0,-5.0,5.0,0.075,-1.5
2150,limit,sell,9998.0,3,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.416483013752,1.0,1944,240,0.7802197802197802,9996.0,9996.89010989011,0.39010989010967023,1.00035012254289,0.7802197802197802,0,0.0,9996.0,9997.0,1944,237,0,-5.0,5.0,0.075,-1.5
2151,limit,sell,9997.0,3,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.357735768546,1.0,1944,243,0.7777777777777778,9996.0,9996.888888888889,0.3888888888886868,1.00035012254289,0.7777777777777778,0,0.0,9996.0,9997.0,1944,240,0,-5.0,5.0,0.075,-1.5
2152,limit,sell,9997.0,4,,0,,,0,0,0,9996.0,9997.0,9996.5,10000.299869732018,1.0,1944,247,0.7745321770880876,9996.0,9996.887266088544,0.38726608854449296,1.00035012254289,0.7745321770880876,0,0.0,9996.0,9997.0,1944,243,0,-5.0,5.0,0.075,-1.5
2153,cancel,sell,,1,sell,11,9997.0,,0,0,0,9996.0,9997.0,9996.5,10000.242871686038,1.0,1944,236,0.7834862385321101,9996.0,9996.891743119266,0.3917431192658114,1.00035012254289,0.7834862385321101,0,0.0,9996.0,9997.0,1944,247,0,-5.0,5.0,0.075,-1.5
2154,limit,buy,10000.0,7,,0,,9997.0,7,0,7,9996.0,9998.0,9997.0,10000.686728610746,2.0,1944,334,0.7067603160667252,9997.0,9997.706760316067,0.7067603160667204,2.000600180054016,0.7067603160667252,7,1.0,9996.0,9997.0,1944,236,7,2.0,12.0,0.1,-1.0
2155,cancel,buy,,1,buy,6,9996.0,,0,0,0,9996.0,9998.0,9997.0,10000.631427681587,2.0,1938,334,0.7059859154929577,9997.0,9997.705985915492,0.7059859154924197,2.000600180054016,0.7059859154929577,0,0.0,9996.0,9998.0,1944,334,0,2.0,12.0,0.1,-1.0
2156,limit,sell,9999.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.576956266363,2.0,1938,237,0.7820689655172414,9997.0,9997.782068965516,0.7820689655163733,2.000600180054016,0.7820689655172414,0,0.0,9996.0,9998.0,1938,334,0,2.0,12.0,0.1,-1.0
2157,limit,sell,10001.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.523301922367,2.0,1938,240,0.7796143250688705,9997.0,9997.779614325069,0.7796143250689056,2.000600180054016,0.7796143250688705,0,0.0,9996.0,9998.0,1938,237,0,2.0,12.0,0.1,-1.0
2158,limit,sell,9999.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.47045239353,2.0,1938,247,0.7739130434782608,9997.0,9997.773913043478,0.7739130434783874,2.000600180054016,0.7739130434782608,0,0.0,9996.0,9998.0,1938,240,0,2.0,12.0,0.1,-1.0
2159,limit,sell,9998.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.418395607629,2.0,1938,253,0.7690552259242355,9997.0,9997.769055225925,0.7690552259246033,2.000600180054016,0.7690552259242355,0,0.0,9996.0,9998.0,1938,247,0,2.0,12.0,0.1,-1.0
2160,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.367119673514,2.0,1941,253,0.7693710118505014,9997.0,9997.769371011851,0.7693710118510353,2.000600180054016,0.7693710118505014,0,0.0,9996.0,9998.0,1938,253,0,7.0,7.0,0.1,-1.0
2161,limit,sell,10001.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.31661287841,2.0,1941,261,0.7629427792915532,9997.0,9997.76294277929,0.7629427792908245,2.000600180054016,0.7629427792915532,0,0.0,9996.0,9998.0,1941,253,0,7.0,7.0,0.1,-1.0
2162,limit,sell,10001.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.266863685234,2.0,1941,264,0.7605442176870748,9997.0,9997.760544217686,0.7605442176864017,2.000600180054016,0.7605442176870748,0,0.0,9996.0,9998.0,1941,261,0,7.0,7.0,0.1,-1.0
2163,limit,buy,9994.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.217860729956,2.0,1949,264,0.7614098508811568,9997.0,9997.761409850882,0.7614098508820462,2.000600180054016,0.7614098508811568,0,0.0,9996.0,9998.0,1941,264,0,7.0,7.0,0.1,-1.0
2164,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.169592819007,2.0,1952,264,0.7617328519855595,9997.0,9997.761732851986,0.7617328519863804,2.000600180054016,0.7617328519855595,0,0.0,9996.0,9998.0,1949,264,0,7.0,7.0,0.1,-1.0
2165,limit,sell,9998.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.122048926722,2.0,1952,268,0.7585585585585586,9997.0,9997.758558558558,0.758558558558434,2.000600180054016,0.7585585585585586,0,0.0,9996.0,9998.0,1952,264,0,7.0,7.0,0.025,0.5
2166,limit,sell,9998.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.075218192822,2.0,1952,276,0.7522441651705566,9997.0,9997.75224416517,0.7522441651708505,2.000600180054016,0.7522441651705566,0,0.0,9996.0,9998.0,1952,268,0,7.0,7.0,0.025,0.5
2167,limit,sell,9998.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,10000.029089919928,2.0,1952,280,0.7491039426523297,9997.0,9997.749103942653,0.7491039426531643,2.000600180054016,0.7491039426523297,0,0.0,9996.0,9998.0,1952,276,0,7.0,7.0,0.025,0.5
2168,limit,buy,9993.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.98365357113,2.0,1956,280,0.7495527728085868,9997.0,9997.749552772808,0.7495527728078741,2.000600180054016,0.7495527728085868,0,0.0,9996.0,9998.0,1952,280,0,7.0,7.0,0.025,0.5
2169,limit,sell,9998.0,9,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.938898767563,2.0,1956,289,0.7425389755011136,9997.0,9997.7425389755,0.7425389755007927,2.000600180054016,0.7425389755011136,0,0.0,9996.0,9998.0,1956,280,0,7.0,7.0,0.025,0.5
2170,limit,buy,9996.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.89481528605,2.0,1958,289,0.7427681352914998,9997.0,9997.742768135291,0.742768135291044,2.000600180054016,0.7427681352914998,0,0.0,9996.0,9998.0,1956,289,0,7.0,7.0,0.025,0.5
2171,cancel,buy,,1,buy,12,9996.0,,0,0,0,9996.0,9998.0,9997.0,9999.851393056759,2.0,1946,289,0.7413870246085011,9997.0,9997.74138702461,0.7413870246091392,2.000600180054016,0.7413870246085011,0,0.0,9996.0,9998.0,1958,289,0,7.0,7.0,0.025,0.5
2172,market,sell,,9,,0,,9996.0,0,9,9,9996.0,9998.0,9997.0,9999.808622160906,2.0,1937,289,0.7403414195867026,9996.0,9997.740341419587,0.7403414195869118,2.000600180054016,0.7403414195867026,-9,-1.0,9996.0,9998.0,1946,289,-9,-2.0,16.0,0.025,0.5
2173,limit,sell,9998.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.766492828494,2.0,1937,296,0.7348858038513211,9996.0,9997.734885803851,0.7348858038512844,2.000600180054016,0.7348858038513211,0,0.0,9996.0,9998.0,1937,289,0,-2.0,16.0,0.025,0.5
2174,limit,sell,10000.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.724995436067,2.0,1937,299,0.7325581395348837,9996.0,9997.732558139534,0.7325581395343761,2.000600180054016,0.7325581395348837,0,0.0,9996.0,9998.0,1937,296,0,-9.0,9.0,0.0,0.0
2175,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.684120504526,2.0,1944,299,0.7333927775300936,9996.0,9997.73339277753,0.7333927775307529,2.000600180054016,0.7333927775300936,0,0.0,9996.0,9998.0,1937,299,0,-9.0,9.0,0.0,0.0
2176,limit,sell,9999.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.643858696958,2.0,1944,307,0.727232341181697,9996.0,9997.727232341182,0.7272323411816615,2.000600180054016,0.727232341181697,0,0.0,9996.0,9998.0,1944,299,0,-9.0,9.0,0.0,0.0
2177,market,buy,,4,,0,,9998.0,4,0,4,9996.0,9998.0,9997.0,9999.604200816502,2.0,1944,303,0.7303070761014686,9998.0,9997.7303070761,0.7303070761008712,2.000600180054016,0.7303070761014686,4,1.0,9996.0,9998.0,1944,307,4,-5.0,13.0,0.0,0.0
2178,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.565137804255,2.0,1950,303,0.7310252996005326,9998.0,9997.731025299601,0.7310252996012423,2.000600180054016,0.7310252996005326,0,0.0,9996.0,9998.0,1944,303,0,-5.0,13.0,0.0,0.0
2179,limit,buy,9993.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.526660737192,2.0,1956,303,0.7317397078353254,9998.0,9997.731739707835,0.7317397078350041,2.000600180054016,0.7317397078353254,0,0.0,9996.0,9998.0,1950,303,0,-5.0,13.0,0.0,0.0
2180,cancel,buy,,1,buy,1,9994.0,,0,0,0,9996.0,9998.0,9997.0,9999.488760826134,2.0,1955,303,0.7316209034543845,9998.0,9997.731620903454,0.7316209034543135,2.000600180054016,0.7316209034543845,0,0.0,9996.0,9998.0,1956,303,0,-5.0,13.0,0.0,0.0
2181,limit,buy,9995.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.451429413743,2.0,1961,303,0.7323321554770318,9998.0,9997.732332155478,0.7323321554777067,2.000600180054016,0.7323321554770318,0,0.0,9996.0,9998.0,1955,303,0,-5.0,13.0,0.0,0.0
2182,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.414657972535,2.0,1961,309,0.7277533039647577,9998.0,9997.727753303965,0.7277533039650734,2.000600180054016,0.7277533039647577,0,0.0,9996.0,9998.0,1961,303,0,-5.0,13.0,0.0,0.0
2183,limit,sell,9998.0,14,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.378438102947,2.0,1961,323,0.7171628721541156,9998.0,9997.717162872153,0.7171628721534944,2.000600180054016,0.7171628721541156,0,0.0,9996.0,9998.0,1961,309,0,-5.0,13.0,0.0,0.0
2184,market,buy,,4,,0,,9998.0,4,0,4,9996.0,9998.0,9997.0,9999.342761531403,2.0,1961,319,0.7201754385964912,9998.0,9997.720175438597,0.7201754385969252,2.000600180054016,0.7201754385964912,4,1.0,9996.0,9998.0,1961,323,4,-1.0,17.0,0.0,0.0
2185,limit,sell,9998.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.307620108433,2.0,1961,324,0.7164113785557987,9998.0,9997.716411378557,0.716411378556586,2.000600180054016,0.7164113785557987,0,0.0,9996.0,9998.0,1961,319,0,-1.0,17.0,0.0,0.0
2186,limit,sell,9998.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.273005806806,2.0,1961,327,0.7141608391608392,9998.0,9997.714160839161,0.7141608391611953,2.000600180054016,0.7141608391608392,0,0.0,9996.0,9998.0,1961,324,0,-1.0,17.0,0.0,0.0
2187,limit,sell,10001.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.238910719703,2.0,1961,331,0.7111692844677138,9998.0,9997.711169284468,0.7111692844682693,2.000600180054016,0.7111692844677138,0,0.0,9996.0,9998.0,1961,327,0,-1.0,17.0,0.0,0.0
2188,limit,sell,10001.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.205327058908,2.0,1961,337,0.7067014795474326,9998.0,9997.706701479547,0.7067014795466093,2.000600180054016,0.7067014795474326,0,0.0,9996.0,9998.0,1961,331,0,-1.0,17.0,0.0,0.0
2189,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.172247153025,2.0,1961,342,0.7029960920538428,9998.0,9997.702996092054,0.7029960920535814,2.000600180054016,0.7029960920538428,0,0.0,9996.0,9998.0,1961,337,0,-1.0,17.0,0.0,0.0
2190,limit,sell,10001.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.139663445729,2.0,1961,344,0.7015184381778742,9998.0,9997.701518438178,0.7015184381780273,2.000600180054016,0.7015184381778742,0,0.0,9996.0,9998.0,1961,342,0,-1.0,17.0,0.0,0.0
2191,limit,buy,9995.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.107568494042,2.0,1963,344,0.7017771998266147,9998.0,9997.701777199827,0.7017771998271201,2.000600180054016,0.7017771998266147,0,0.0,9996.0,9998.0,1961,344,0,-1.0,17.0,0.0,0.0
2192,limit,sell,9998.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.075954966633,2.0,1963,351,0.6966292134831461,9998.0,9997.696629213484,0.6966292134839023,2.000600180054016,0.6966292134831461,0,0.0,9996.0,9998.0,1963,344,0,8.0,8.0,0.0,0.0
2193,limit,sell,9998.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9999.044815642133,2.0,1963,358,0.6915122791900044,9998.0,9997.69151227919,0.691512279190647,2.000600180054016,0.6915122791900044,0,0.0,9996.0,9998.0,1963,351,0,8.0,8.0,0.0,0.0
2194,market,sell,,5,,0,,9996.0,0,5,5,9996.0,9998.0,9997.0,9999.014143407501,2.0,1958,358,0.690846286701209,9996.0,9997.690846286701,0.6908462867013441,2.000600180054016,0.690846286701209,-5,-1.0,9996.0,9998.0,1963,358,-5,3.0,13.0,0.0,0.0
2195,limit,sell,9998.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.983931256389,2.0,1958,360,0.6893874029335634,9996.0,9997.689387402934,0.6893874029337894,2.000600180054016,0.6893874029335634,0,0.0,9996.0,9998.0,1958,358,0,3.0,13.0,0.0,0.0
2196,market,buy,,6,,0,,9998.0,6,0,6,9996.0,9998.0,9997.0,9998.954172287542,2.0,1958,354,0.6937716262975778,9998.0,9997.693771626298,0.6937716262982576,2.000600180054016,0.6937716262975778,6,1.0,9996.0,9998.0,1958,360,6,9.0,19.0,0.0,0.0
2197,market,buy,,7,,0,,9998.0,7,0,7,9996.0,9998.0,9997.0,9998.92485970323,2.0,1958,347,0.6989154013015184,9998.0,9997.6989154013,0.6989154013008374,2.000600180054016,0.6989154013015184,7,1.0,9996.0,9998.0,1958,354,7,12.0,22.0,0.0,0.0
2198,limit,buy,10003.0,11,,0,,9998.0,11,0,11,9996.0,9998.0,9997.0,9998.895986807682,2.0,1958,336,0.7070619006102877,9998.0,9997.70706190061,0.707061900609915,2.000600180054016,0.7070619006102877,11,1.0,9996.0,9998.0,1958,347,11,23.0,33.0,0.0,0.0
2199,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.867547005566,2.0,1961,336,0.7074444928167175,9998.0,9997.707444492817,0.7074444928166486,2.000600180054016,0.7074444928167175,0,0.0,9996.0,9998.0,1958,336,0,23.0,33.0,0.0,0.0
2200,limit,sell,9999.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.839533800483,2.0,1961,340,0.7044763146458062,9998.0,9997.704476314646,0.7044763146459445,2.000600180054016,0.7044763146458062,0,0.0,9996.0,9998.0,1961,336,0,23.0,33.0,0.0,0.0
2201,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.811940793476,2.0,1961,346,0.7000433463372345,9998.0,9997.700043346338,0.7000433463381341,2.000600180054016,0.7000433463372345,0,0.0,9996.0,9998.0,1961,340,0,23.0,33.0,0.0,0.0
2202,limit,sell,10001.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.784761681572,2.0,1961,351,0.6963667820069204,9998.0,9997.696366782007,0.6963667820073169,2.000600180054016,0.6963667820069204,0,0.0,9996.0,9998.0,1961,346,0,23.0,33.0,0.0,0.0
2203,limit,sell,9998.0,11,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.75799025635,2.0,1961,362,0.688334050796384,9998.0,9997.688334050796,0.6883340507956746,2.000600180054016,0.688334050796384,0,0.0,9996.0,9998.0,1961,351,0,23.0,33.0,0.0,0.0
2204,limit,sell,10000.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.731620402505,2.0,1961,365,0.6861564918314703,9998.0,9997.68615649183,0.6861564918308432,2.000600180054016,0.6861564918314703,0,0.0,9996.0,9998.0,1961,362,0,19.0,29.0,0.0,0.0
2205,market,sell,,4,,0,,9996.0,0,4,4,9996.0,9998.0,9997.0,9998.705646096467,2.0,1957,365,0.6856158484065461,9996.0,9997.685615848406,0.685615848406087,2.000600180054016,0.6856158484065461,-4,-1.0,9996.0,9998.0,1961,365,-4,15.0,33.0,0.0,0.0
2206,limit,sell,9998.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.680061405019,2.0,1957,367,0.6841652323580034,9996.0,9997.684165232358,0.6841652323582821,2.000600180054016,0.6841652323580034,0,0.0,9996.0,9998.0,1957,365,0,15.0,33.0,0.0,0.0
2207,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.654860483945,2.0,1957,375,0.6783876500857633,9996.0,9997.678387650085,0.6783876500849146,2.000600180054016,0.6783876500857633,0,0.0,9996.0,9998.0,1957,367,0,15.0,33.0,0.0,0.0
2208,limit,sell,10001.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.630037576686,2.0,1957,381,0.6740804106073567,9996.0,9997.674080410607,0.6740804106066207,2.000600180054016,0.6740804106073567,0,0.0,9996.0,9998.0,1957,375,0,15.0,33.0,0.0,0.0
2209,limit,sell,10000.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.605587013035,2.0,1957,388,0.6690831556503198,9996.0,9997.66908315565,0.6690831556497869,2.000600180054016,0.6690831556503198,0,0.0,9996.0,9998.0,1957,381,0,15.0,33.0,0.0,0.0
2210,limit,sell,10001.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.581503207839,2.0,1957,396,0.6634084147896303,9996.0,9997.66340841479,0.6634084147899557,2.000600180054016,0.6634084147896303,0,0.0,9996.0,9998.0,1957,388,0,15.0,33.0,0.0,0.0
2211,limit,sell,9998.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.557780659721,2.0,1957,399,0.6612903225806451,9996.0,9997.661290322581,0.661290322581408,2.000600180054016,0.6612903225806451,0,0.0,9996.0,9998.0,1957,396,0,15.0,33.0,0.0,0.0
2212,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.534413949827,2.0,1960,399,0.6617210682492581,9996.0,9997.661721068249,0.6617210682488803,2.000600180054016,0.6617210682492581,0,0.0,9996.0,9998.0,1957,399,0,15.0,33.0,0.0,0.0
2213,limit,sell,9998.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.511397740578,2.0,1960,405,0.6575052854122622,9996.0,9997.657505285411,0.6575052854113892,2.000600180054016,0.6575052854122622,0,0.0,9996.0,9998.0,1960,399,0,15.0,33.0,0.0,0.0
2214,limit,sell,9998.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.48872677447,2.0,1960,413,0.6519174041297935,9996.0,9997.65191740413,0.6519174041295628,2.000600180054016,0.6519174041297935,0,0.0,9996.0,9998.0,1960,405,0,20.0,28.0,0.0,0.0
2215,limit,sell,9999.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.466395872852,2.0,1960,417,0.6491375683634834,9996.0,9997.649137568364,0.6491375683635852,2.000600180054016,0.6491375683634834,0,0.0,9996.0,9998.0,1960,413,0,20.0,28.0,0.0,0.0
2216,limit,buy,9993.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.44439993476,2.0,1961,417,0.6492851135407905,9996.0,9997.64928511354,0.6492851135408273,2.000600180054016,0.6492851135407905,0,0.0,9996.0,9998.0,1960,417,0,14.0,22.0,0.0,0.0
2217,limit,buy,9993.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.422733935739,2.0,1966,417,0.6500209819555183,9996.0,9997.650020981955,0.6500209819550946,2.000600180054016,0.6500209819555183,0,0.0,9996.0,9998.0,1961,417,0,7.0,15.0,0.0,0.0
2218,limit,sell,9998.0,13,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.401392926702,2.0,1966,430,0.6410684474123539,9996.0,9997.641068447412,0.6410684474121808,2.000600180054016,0.6410684474123539,0,0.0,9996.0,9998.0,1966,417,0,-4.0,4.0,0.0,0.0
2219,limit,sell,9998.0,10,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.380372032801,2.0,1966,440,0.6342477140482128,9996.0,9997.634247714048,0.6342477140478877,2.000600180054016,0.6342477140482128,0,0.0,9996.0,9998.0,1966,430,0,-4.0,4.0,0.0,0.0
2220,limit,sell,10001.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.35966645231,2.0,1966,442,0.632890365448505,9996.0,9997.632890365448,0.6328903654484748,2.000600180054016,0.632890365448505,0,0.0,9996.0,9998.0,1966,440,0,-4.0,4.0,0.0,0.0
2221,limit,sell,10000.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.339271455525,2.0,1966,445,0.6308585649108254,9996.0,9997.630858564911,0.6308585649112501,2.000600180054016,0.6308585649108254,0,0.0,9996.0,9998.0,1966,442,0,-4.0,4.0,0.0,0.0
2222,limit,sell,9999.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.319182383693,2.0,1966,449,0.6281573498964803,9996.0,9997.628157349896,0.6281573498963553,2.000600180054016,0.6281573498964803,0,0.0,9996.0,9998.0,1966,445,0,-4.0,4.0,0.0,0.0
2223,limit,sell,10000.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.299394647936,2.0,1966,455,0.624122263527468,9996.0,9997.624122263527,0.6241222635271697,2.000600180054016,0.624122263527468,0,0.0,9996.0,9998.0,1966,449,0,-4.0,4.0,0.0,0.0
2224,limit,sell,9999.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.279903728218,2.0,1966,459,0.6214432989690721,9996.0,9997.62144329897,0.6214432989690977,2.000600180054016,0.6214432989690721,0,0.0,9996.0,9998.0,1966,455,0,-4.0,4.0,0.0,0.0
2225,limit,sell,9998.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.260705172295,2.0,1966,465,0.6174413821472645,9996.0,9997.617441382148,0.6174413821481721,2.000600180054016,0.6174413821472645,0,0.0,9996.0,9998.0,1966,459,0,0.0,0.0,0.0,0.0
2226,limit,sell,10001.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.24179459471,2.0,1966,473,0.6121361213612136,9996.0,9997.61213612136,0.6121361213608907,2.000600180054016,0.6121361213612136,0,0.0,9996.0,9998.0,1966,465,0,0.0,0.0,0.0,0.0
2227,limit,buy,9994.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.22316767579,2.0,1969,473,0.6126126126126126,9996.0,9997.612612612613,0.6126126126127929,2.000600180054016,0.6126126126126126,0,0.0,9996.0,9998.0,1966,473,0,0.0,0.0,0.0,0.0
2228,limit,buy,9996.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.204820160652,2.0,1975,473,0.613562091503268,9996.0,9997.613562091503,0.6135620915028994,2.000600180054016,0.613562091503268,0,0.0,9996.0,9998.0,1969,473,0,0.0,0.0,0.0,0.0
2229,limit,sell,10001.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.186747858243,2.0,1975,479,0.6096169519152405,9996.0,9997.609616951915,0.6096169519150862,2.000600180054016,0.6096169519152405,0,0.0,9996.0,9998.0,1975,473,0,0.0,0.0,0.0,0.0
2230,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.16894664037,2.0,1976,479,0.609775967413442,9996.0,9997.609775967414,0.6097759674139525,2.000600180054016,0.609775967413442,0,0.0,9996.0,9998.0,1975,479,0,0.0,0.0,0.0,0.0
2231,limit,buy,9993.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.151412440764,2.0,1983,479,0.6108854589764419,9996.0,9997.610885458977,0.6108854589765542,2.000600180054016,0.6108854589764419,0,0.0,9996.0,9998.0,1976,479,0,0.0,0.0,0.0,0.0
2232,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.134141254153,2.0,1984,479,0.611043442955745,9996.0,9997.611043442956,0.6110434429556335,2.000600180054016,0.611043442955745,0,0.0,9996.0,9998.0,1983,479,0,0.0,0.0,0.0,0.0
2233,market,sell,,6,,0,,9996.0,0,6,6,9996.0,9998.0,9997.0,9998.11712913534,2.0,1978,479,0.6100936100936101,9996.0,9997.610093610094,0.610093610093827,2.000600180054016,0.6100936100936101,-6,-1.0,9996.0,9998.0,1984,479,-6,-6.0,6.0,0.0,0.0
2234,limit,buy,9994.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.10037219831,2.0,1986,479,0.6113590263691684,9996.0,9997.611359026369,0.6113590263685182,2.000600180054016,0.6113590263691684,0,0.0,9996.0,9998.0,1978,479,0,-6.0,6.0,0.0,0.0
2235,limit,buy,9995.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.083866615336,2.0,1992,479,0.6123027114528531,9996.0,9997.612302711454,0.6123027114535944,2.000600180054016,0.6123027114528531,0,0.0,9996.0,9998.0,1986,479,0,-6.0,6.0,0.0,0.0
2236,market,sell,,12,,0,,9996.0,0,12,12,9996.0,9998.0,9997.0,9998.067608616106,2.0,1980,479,0.6104107360715738,9996.0,9997.610410736072,0.6104107360715716,2.000600180054016,0.6104107360715738,-12,-1.0,9996.0,9998.0,1992,479,-12,-18.0,18.0,0.0,0.0
2237,limit,sell,9998.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.051594486864,2.0,1980,491,0.6025900445163901,9996.0,9997.602590044517,0.6025900445165462,2.000600180054016,0.6025900445163901,0,0.0,9996.0,9998.0,1980,479,0,-18.0,18.0,0.0,0.0
2238,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.035820569561,2.0,1980,497,0.5987081146548244,9996.0,9997.598708114654,0.5987081146540731,2.000600180054016,0.5987081146548244,0,0.0,9996.0,9998.0,1980,491,0,-18.0,18.0,0.0,0.0
2239,limit,sell,9998.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9998.020283261018,2.0,1980,498,0.5980629539951574,9996.0,9997.598062953995,0.5980629539953952,2.000600180054016,0.5980629539951574,0,0.0,9996.0,9998.0,1980,497,0,-18.0,18.0,0.0,0.0
